Year;Course #;Course Name;Round;Hole;Fwy Width 250;Actual 250 Distance;Fwy Width 275;Actual 275 Distance;Fwy Width 300;Actual 300 Distance;Fwy Width 325;Actual 325 Distance;Fwy Width 350;Actual 350 Distance;Fwy Firmness;Grn Firmness;Grn Height;Rough Height;Fwy Height;Stimp;AM Wind Spd;AM Wind Dir;PM Wind Spd;PM Wind Dir;Scorecard Ydg;Actual Ydg;Par;Green Grass;Fwy. Grass;Tee Grass;Bunker Grass;Rough Grass;
2018;011;TPC Sawgrass; 4; 3;   0;   0;   0;   0;   0;   0;   0;   0;   0;   0;Firm;Firm;.90;2.25;.30;12.60; Var 5;SW; E 10-15;DW;177;185;3;Tifeagle Bermudagrass;Bermudagrass;Bermudagrass;Unknown;419 Bermudagrass;
2018;011;TPC Sawgrass; 4; 4;  23;  25;  24;  28;  23;  30;  13;  33;  14;  35;Firm;Firm;.90;2.25;.30;12.60; Var 5;SW; E 10-15;LR;384;387;4;Tifeagle Bermudagrass;Bermudagrass;Bermudagrass;Unknown;419 Bermudagrass;
2018;011;TPC Sawgrass; 4; 5;  27;  26;  27;  28;  32;  31;  33;  33;  21;  36;Firm;Firm;.90;2.25;.30;12.60; Var 5;SW; E 10-15;IW;471;466;4;Tifeagle Bermudagrass;Bermudagrass;Bermudagrass;Unknown;419 Bermudagrass;
2018;011;TPC Sawgrass; 4; 6;  24;  26;  26;  28;  30;  31;   0;   0;  11;  36;Firm;Firm;.90;2.25;.30;12.60; Var 5;SW; E 10-15;LR;393;387;4;Tifeagle Bermudagrass;Bermudagrass;Bermudagrass;Unknown;419 Bermudagrass;
2018;011;TPC Sawgrass; 4; 7;  31;  26;  32;  29;  31;  31;  19;  34;  20;  36;Firm;Firm;.90;2.25;.30;12.60; Var 5;SW; E 10-15;RL;451;440;4;Tifeagle Bermudagrass;Bermudagrass;Bermudagrass;Unknown;419 Bermudagrass;
2018;011;TPC Sawgrass; 4; 8;   0;   0;   0;   0;   0;   0;   0;   0;   0;   0;Firm;Firm;.90;2.25;.30;12.60; Var 5;SW; E 10-15;IW;237;207;3;Tifeagle Bermudagrass;Bermudagrass;Bermudagrass;Unknown;419 Bermudagrass;
2018;011;TPC Sawgrass; 4; 9;  45;  25;  46;  28;  37;  30;  35;  33;  26;  35;Firm;Firm;.90;2.25;.30;12.60; Var 5;SW; E 10-15;RL;583;569;5;Tifeagle Bermudagrass;Bermudagrass;Bermudagrass;Unknown;419 Bermudagrass;
2018;011;TPC Sawgrass; 4;10;  30;  26;  41;  29;  13;  31;  29;  34;  13;  36;Firm;Firm;.90;2.25;.30;12.60; Var 5;SW; E 10-15;RL;424;407;4;Tifeagle Bermudagrass;Bermudagrass;Bermudagrass;Unknown;419 Bermudagrass;
2018;011;TPC Sawgrass; 4;11;  42;  26;  41;  28;  35;  31;  30;  33;  27;  36;Firm;Firm;.90;2.25;.30;12.60; Var 5;SW; E 10-15;LR;558;551;5;Tifeagle Bermudagrass;Bermudagrass;Bermudagrass;Unknown;419 Bermudagrass;
2018;011;TPC Sawgrass; 4;12;  27;  25;   0;   0;   0;   0;   0;   0;   0;   0;Firm;Firm;.90;2.25;.30;12.60; Var 5;SW; E 10-15;RL;302;299;4;Tifeagle Bermudagrass;Bermudagrass;Bermudagrass;Unknown;419 Bermudagrass;
2018;011;TPC Sawgrass; 4;13;   0;   0;   0;   0;   0;   0;   0;   0;   0;   0;Firm;Firm;.90;2.25;.30;12.60; Var 5;SW; E 10-15;LR;181;151;3;Tifeagle Bermudagrass;Bermudagrass;Bermudagrass;Unknown;419 Bermudagrass;
2018;011;TPC Sawgrass; 4;14;  37;  27;  36;  29;  40;  32;  36;  34;  14;  37;Firm;Firm;.90;2.25;.30;12.60; Var 5;SW; E 10-15;LR;481;463;4;Tifeagle Bermudagrass;Bermudagrass;Bermudagrass;Unknown;419 Bermudagrass;
2018;011;TPC Sawgrass; 4;15;  30;  26;  34;  29;  41;  31;  29;  34;   0;   0;Firm;Firm;.90;2.25;.30;12.60; Var 5;SW; E 10-15;RL;470;458;4;Tifeagle Bermudagrass;Bermudagrass;Bermudagrass;Unknown;419 Bermudagrass;
2018;011;TPC Sawgrass; 4;16;  37;  27;  36;  29;  35;  32;  35;  34;  19;  37;Firm;Firm;.90;2.25;.30;12.60; Var 5;SW; E 10-15;LR;523;519;5;Tifeagle Bermudagrass;Bermudagrass;Bermudagrass;Unknown;419 Bermudagrass;
2018;011;TPC Sawgrass; 4;17;   0;   0;   0;   0;   0;   0;   0;   0;   0;   0;Firm;Firm;.90;2.25;.30;12.60; Var 5;SW; E 10-15;LR;137;131;3;Tifeagle Bermudagrass;Bermudagrass;Bermudagrass;Unknown;419 Bermudagrass;
2018;011;TPC Sawgrass; 4;18;  32;  26;  30;  29;  30;  31;  29;  34;  28;  36;Firm;Firm;.90;2.25;.30;12.60; Var 5;SW; E 10-15;RL;462;442;4;Tifeagle Bermudagrass;Bermudagrass;Bermudagrass;Unknown;419 Bermudagrass;
2018;012;Harbour Town GL; 1; 1;  32;  28;  15;  30;   0;   0;   0;   0;  12;  38;Medium;Medium;.10;1.37;.37;11.50;  NE 4-8;LR; E 10;LR;410;404;4;Tifeagle Bermudagrass;Bermudagrass;Bermudagrass;Unknown;Bermudagrass;
2018;012;Harbour Town GL; 1; 2;  20;  29;  12;  32;  16;  34;  25;  36;  26;  39;Medium;Medium;.10;1.37;.37;11.50;  NE 4-8;LR; E 10;LR;502;505;5;Tifeagle Bermudagrass;Bermudagrass;Bermudagrass;Unknown;Bermudagrass;
2018;012;Harbour Town GL; 1; 3;  20;  25;  21;  28;  24;  30;  24;  33;  24;  35;Medium;Medium;.10;1.37;.37;11.50;  NE 4-8;DW; E 10;DW;469;468;4;Tifeagle Bermudagrass;Bermudagrass;Bermudagrass;Unknown;Bermudagrass;
2018;012;Harbour Town GL; 1; 4;   0;   0;   0;   0;   0;   0;   0;   0;   0;   0;Medium;Medium;.10;1.37;.37;11.50;  NE 4-8;DW; E 10;LR;200;172;3;Tifeagle Bermudagrass;Bermudagrass;Bermudagrass;Unknown;Bermudagrass;
2018;012;Harbour Town GL; 1; 5;  25;  31;  26;  34;  32;  36;  38;  38;  34;  41;Medium;Medium;.10;1.37;.37;11.50;  NE 4-8;IW; E 10;IW;549;546;5;Tifeagle Bermudagrass;Bermudagrass;Bermudagrass;Unknown;Bermudagrass;
2018;012;Harbour Town GL; 1; 6;  35;  27;  27;  30;  17;  32;  16;  35;  20;  37;Medium;Medium;.10;1.37;.37;11.50;  NE 4-8;RL; E 10;RL;419;403;4;Tifeagle Bermudagrass;Bermudagrass;Bermudagrass;Unknown;Bermudagrass;
2018;012;Harbour Town GL; 1; 7;   0;   0;   0;   0;   0;   0;   0;   0;   0;   0;Medium;Medium;.10;1.37;.37;11.50;  NE 4-8;DW; E 10;DW;195;203;3;Tifeagle Bermudagrass;Bermudagrass;Bermudagrass;Unknown;Bermudagrass;
2018;012;Harbour Town GL; 1; 8;   0;   0;  15;  36;  17;  39;  18;  41;   0;   0;Medium;Medium;.10;1.37;.37;11.50;  NE 4-8;RL; E 10;RL;473;449;4;Tifeagle Bermudagrass;Bermudagrass;Bermudagrass;Unknown;Bermudagrass;
2018;012;Harbour Town GL; 1; 9;   0;   0;   0;   0;   0;   0;   0;   0;   0;   0;Medium;Medium;.10;1.37;.37;11.50;  NE 4-8;RL; E 10;RL;332;320;4;Tifeagle Bermudagrass;Bermudagrass;Bermudagrass;Unknown;Bermudagrass;
2018;012;Harbour Town GL; 1;10;  31;  29;  27;  32;   0;   0;   0;   0;   8;  39;Medium;Medium;.10;1.37;.37;11.50;  NE 4-8;DW; E 10;LR;451;442;4;Tifeagle Bermudagrass;Bermudagrass;Bermudagrass;Unknown;Bermudagrass;
2018;012;Harbour Town GL; 1;11;  19;  32;  15;  35;  12;  37;  10;  40;   0;   0;Medium;Medium;.10;1.37;.37;11.50;  NE 4-8;LR; E 10;LR;436;429;4;Tifeagle Bermudagrass;Bermudagrass;Bermudagrass;Unknown;Bermudagrass;
2018;012;Harbour Town GL; 1;12;   0;   0;   0;   0;   4;  37;   0;   0;   0;   0;Medium;Medium;.10;1.37;.37;11.50;  NE 4-8;RL; E 10;DW;430;434;4;Tifeagle Bermudagrass;Bermudagrass;Bermudagrass;Unknown;Bermudagrass;
2018;012;Harbour Town GL; 1;13;  27;  32;   0;   0;   0;   0;   0;   0;   0;   0;Medium;Medium;.10;1.37;.37;11.50;  NE 4-8;RL; E 10;DW;373;370;4;Tifeagle Bermudagrass;Bermudagrass;Bermudagrass;Unknown;Bermudagrass;
2018;012;Harbour Town GL; 1;14;   0;   0;   0;   0;   0;   0;   0;   0;   0;   0;Medium;Medium;.10;1.37;.37;11.50;  NE 4-8;IW; E 10;RL;192;184;3;Tifeagle Bermudagrass;Bermudagrass;Bermudagrass;Unknown;Bermudagrass;
2018;012;Harbour Town GL; 1;15;  30;  36;  22;  38;  19;  41;  20;  43;  22;  46;Medium;Medium;.10;1.37;.37;11.50;  NE 4-8;IW; E 10;IW;588;580;5;Tifeagle Bermudagrass;Bermudagrass;Bermudagrass;Unknown;Bermudagrass;
2018;012;Harbour Town GL; 1;16;  23;  26;  23;  28;  27;  31;  49;  33;   0;   0;Medium;Medium;.10;1.37;.37;11.50;  NE 4-8;RL; E 10;RL;434;423;4;Tifeagle Bermudagrass;Bermudagrass;Bermudagrass;Unknown;Bermudagrass;
2018;012;Harbour Town GL; 1;17;   0;   0;   0;   0;   0;   0;   0;   0;   0;   0;Medium;Medium;.10;1.37;.37;11.50;  NE 4-8;RL; E 10;DW;174;180;3;Tifeagle Bermudagrass;Bermudagrass;Bermudagrass;Unknown;Bermudagrass;
2018;012;Harbour Town GL; 1;18;  80;  26;  71;  28;  30;  31;  32;  34;  31;  36;Medium;Medium;.10;1.37;.37;11.50;  NE 4-8;IW; E 10;RL;472;453;4;Tifeagle Bermudagrass;Bermudagrass;Bermudagrass;Unknown;Bermudagrass;
2018;012;Harbour Town GL; 2; 1;  32;  28;  15;  30;   0;   0;   0;   0;  12;  38;Medium;Medium;.10;1.37;.37;11.50; S 6-12;RL; S 10-15;RL;410;409;4;Tifeagle Bermudagrass;Bermudagrass;Bermudagrass;Unknown;Bermudagrass;
2018;012;Harbour Town GL; 2; 2;  20;  29;  12;  31;  16;  34;  25;  36;  26;  39;Medium;Medium;.10;1.37;.37;11.50; S 6-12;IW; S 10-15;IW;502;502;5;Tifeagle Bermudagrass;Bermudagrass;Bermudagrass;Unknown;Bermudagrass;
2018;012;Harbour Town GL; 2; 3;  20;  25;  21;  28;  24;  30;  24;  33;  24;  35;Medium;Medium;.10;1.37;.37;11.50; S 6-12;LR; S 10-15;LR;469;459;4;Tifeagle Bermudagrass;Bermudagrass;Bermudagrass;Unknown;Bermudagrass;
2018;012;Harbour Town GL; 2; 4;   0;   0;   0;   0;   0;   0;   0;   0;   0;   0;Medium;Medium;.10;1.37;.37;11.50; S 6-12;IW; S 10-15;IW;200;183;3;Tifeagle Bermudagrass;Bermudagrass;Bermudagrass;Unknown;Bermudagrass;
2018;012;Harbour Town GL; 2; 5;  25;  31;  26;  33;  32;  36;  38;  38;  34;  41;Medium;Medium;.10;1.37;.37;11.50; S 6-12;RL; S 10-15;RL;549;535;5;Tifeagle Bermudagrass;Bermudagrass;Bermudagrass;Unknown;Bermudagrass;
2018;012;Harbour Town GL; 2; 6;  35;  27;  27;  30;  17;  32;  16;  35;  20;  37;Medium;Medium;.10;1.37;.37;11.50; S 6-12;DW; S 10-15;DW;419;422;4;Tifeagle Bermudagrass;Bermudagrass;Bermudagrass;Unknown;Bermudagrass;
2018;012;Harbour Town GL; 2; 7;   0;   0;   0;   0;   0;   0;   0;   0;   0;   0;Medium;Medium;.10;1.37;.37;11.50; S 6-12;RL; S 10-15;RL;195;190;3;Tifeagle Bermudagrass;Bermudagrass;Bermudagrass;Unknown;Bermudagrass;
2018;012;Harbour Town GL; 2; 8;   0;   0;  15;  36;  17;  39;  18;  41;   0;   0;Medium;Medium;.10;1.37;.37;11.50; S 6-12;DW; S 10-15;DW;473;457;4;Tifeagle Bermudagrass;Bermudagrass;Bermudagrass;Unknown;Bermudagrass;
2018;012;Harbour Town GL; 2; 9;   0;   0;   0;   0;   0;   0;   0;   0;   0;   0;Medium;Medium;.10;1.37;.37;11.50; S 6-12;DW; S 10-15;DW;332;336;4;Tifeagle Bermudagrass;Bermudagrass;Bermudagrass;Unknown;Bermudagrass;
2018;012;Harbour Town GL; 2;10;  31;  29;  27;  32;   0;   0;   0;   0;   8;  39;Medium;Medium;.10;1.37;.37;11.50; S 6-12;LR; S 10-15;LR;451;429;4;Tifeagle Bermudagrass;Bermudagrass;Bermudagrass;Unknown;Bermudagrass;
2018;012;Harbour Town GL; 2;11;  19;  32;  15;  35;  12;  37;  10;  40;   0;   0;Medium;Medium;.10;1.37;.37;11.50; S 6-12;IW; S 10-15;IW;436;440;4;Tifeagle Bermudagrass;Bermudagrass;Bermudagrass;Unknown;Bermudagrass;
2018;012;Harbour Town GL; 2;12;   0;   0;   0;   0;   4;  37;   0;   0;   0;   0;Medium;Medium;.10;1.37;.37;11.50; S 6-12;LR; S 10-15;LR;430;436;4;Tifeagle Bermudagrass;Bermudagrass;Bermudagrass;Unknown;Bermudagrass;
2018;012;Harbour Town GL; 2;13;  27;  32;   0;   0;   0;   0;   0;   0;   0;   0;Medium;Medium;.10;1.37;.37;11.50; S 6-12;LR; S 10-15;LR;373;374;4;Tifeagle Bermudagrass;Bermudagrass;Bermudagrass;Unknown;Bermudagrass;
2018;012;Harbour Town GL; 2;14;   0;   0;   0;   0;   0;   0;   0;   0;   0;   0;Medium;Medium;.10;1.37;.37;11.50; S 6-12;RL; S 10-15;RL;192;192;3;Tifeagle Bermudagrass;Bermudagrass;Bermudagrass;Unknown;Bermudagrass;
2018;012;Harbour Town GL; 2;15;  30;  36;  22;  38;  19;  41;  20;  43;  22;  46;Medium;Medium;.10;1.37;.37;11.50; S 6-12;RL; S 10-15;RL;588;585;5;Tifeagle Bermudagrass;Bermudagrass;Bermudagrass;Unknown;Bermudagrass;
2018;012;Harbour Town GL; 2;16;  23;  22;  23;  25;  27;  27;  49;  30;   0;   0;Medium;Medium;.10;1.37;.37;11.50; S 6-12;DW; S 10-15;DW;434;385;4;Tifeagle Bermudagrass;Bermudagrass;Bermudagrass;Unknown;Bermudagrass;
2018;012;Harbour Town GL; 2;17;   0;   0;   0;   0;   0;   0;   0;   0;   0;   0;Medium;Medium;.10;1.37;.37;11.50; S 6-12;LR; S 10-15;LR;174;167;3;Tifeagle Bermudagrass;Bermudagrass;Bermudagrass;Unknown;Bermudagrass;
2018;012;Harbour Town GL; 2;18;  80;  26;  71;  28;  30;  31;  32;  34;  31;  36;Medium;Medium;.10;1.37;.37;11.50; S 6-12;LR; S 10-15;RL;472;448;4;Tifeagle Bermudagrass;Bermudagrass;Bermudagrass;Unknown;Bermudagrass;
2018;012;Harbour Town GL; 3; 1;  32;  27;  15;  30;   0;   0;   0;   0;  12;  37;Medium;Medium;.10;1.37;.37;11.50; S 4-8;RL; S 10-15;RL;410;395;4;Tifeagle Bermudagrass;Bermudagrass;Bermudagrass;Unknown;Bermudagrass;
2018;012;Harbour Town GL; 3; 2;  20;  29;  12;  31;  16;  34;  25;  36;  26;  39;Medium;Medium;.10;1.37;.37;11.50; S 4-8;IW; S 10-15;IW;502;495;5;Tifeagle Bermudagrass;Bermudagrass;Bermudagrass;Unknown;Bermudagrass;
2018;012;Harbour Town GL; 3; 3;  20;  25;  21;  28;  24;  30;  24;  33;  24;  35;Medium;Medium;.10;1.37;.37;11.50; S 4-8;LR; S 10-15;LR;469;455;4;Tifeagle Bermudagrass;Bermudagrass;Bermudagrass;Unknown;Bermudagrass;
2018;012;Harbour Town GL; 3; 4;   0;   0;   0;   0;   0;   0;   0;   0;   0;   0;Medium;Medium;.10;1.37;.37;11.50; S 4-8;IW; S 10-15;IW;200;198;3;Tifeagle Bermudagrass;Bermudagrass;Bermudagrass;Unknown;Bermudagrass;
2018;012;Harbour Town GL; 3; 5;  25;  31;  26;  33;  32;  36;  38;  38;  34;  41;Medium;Medium;.10;1.37;.37;11.50; S 4-8;RL; S 10-15;RL;549;547;5;Tifeagle Bermudagrass;Bermudagrass;Bermudagrass;Unknown;Bermudagrass;
2018;012;Harbour Town GL; 3; 6;  35;  27;  27;  29;  17;  32;  16;  34;  20;  37;Medium;Medium;.10;1.37;.37;11.50; S 4-8;DW; S 10-15;DW;419;411;4;Tifeagle Bermudagrass;Bermudagrass;Bermudagrass;Unknown;Bermudagrass;
2018;012;Harbour Town GL; 3; 7;   0;   0;   0;   0;   0;   0;   0;   0;   0;   0;Medium;Medium;.10;1.37;.37;11.50; S 4-8;RL; S 10-15;RL;195;182;3;Tifeagle Bermudagrass;Bermudagrass;Bermudagrass;Unknown;Bermudagrass;
2018;012;Harbour Town GL; 3; 8;   0;   0;  15;  36;  17;  39;  18;  41;   0;   0;Medium;Medium;.10;1.37;.37;11.50; S 4-8;DW; S 10-15;DW;473;475;4;Tifeagle Bermudagrass;Bermudagrass;Bermudagrass;Unknown;Bermudagrass;
2018;012;Harbour Town GL; 3; 9;   0;   0;   0;   0;   0;   0;   0;   0;   0;   0;Medium;Medium;.10;1.37;.37;11.50; S 4-8;DW; S 10-15;DW;332;329;4;Tifeagle Bermudagrass;Bermudagrass;Bermudagrass;Unknown;Bermudagrass;
2018;012;Harbour Town GL; 3;10;  31;  29;  27;  32;   0;   0;   0;   0;   8;  39;Medium;Medium;.10;1.37;.37;11.50; S 4-8;LR; S 10-15;LR;451;424;4;Tifeagle Bermudagrass;Bermudagrass;Bermudagrass;Unknown;Bermudagrass;
2018;012;Harbour Town GL; 3;11;  19;  32;  15;  35;  12;  37;  10;  40;   0;   0;Medium;Medium;.10;1.37;.37;11.50; S 4-8;IW; S 10-15;IW;436;444;4;Tifeagle Bermudagrass;Bermudagrass;Bermudagrass;Unknown;Bermudagrass;
2018;012;Harbour Town GL; 3;12;   0;   0;   0;   0;   4;  37;   0;   0;   0;   0;Medium;Medium;.10;1.37;.37;11.50; S 4-8;LR; S 10-15;LR;430;423;4;Tifeagle Bermudagrass;Bermudagrass;Bermudagrass;Unknown;Bermudagrass;
2018;012;Harbour Town GL; 3;13;  27;  32;   0;   0;   0;   0;   0;   0;   0;   0;Medium;Medium;.10;1.37;.37;11.50; S 4-8;LR; S 10-15;LR;373;371;4;Tifeagle Bermudagrass;Bermudagrass;Bermudagrass;Unknown;Bermudagrass;
2018;012;Harbour Town GL; 3;14;   0;   0;   0;   0;   0;   0;   0;   0;   0;   0;Medium;Medium;.10;1.37;.37;11.50; S 4-8;RL; S 10-15;RL;192;149;3;Tifeagle Bermudagrass;Bermudagrass;Bermudagrass;Unknown;Bermudagrass;
2018;012;Harbour Town GL; 3;15;  30;  35;  22;  38;  19;  40;  20;  43;  22;  45;Medium;Medium;.10;1.37;.37;11.50; S 4-8;RL; S 10-15;RL;588;567;5;Tifeagle Bermudagrass;Bermudagrass;Bermudagrass;Unknown;Bermudagrass;
2018;012;Harbour Town GL; 3;16;  23;  26;  23;  28;  27;  31;  49;  33;   0;   0;Medium;Medium;.10;1.37;.37;11.50; S 4-8;DW; S 10-15;DW;434;424;4;Tifeagle Bermudagrass;Bermudagrass;Bermudagrass;Unknown;Bermudagrass;
2018;012;Harbour Town GL; 3;17;   0;   0;   0;   0;   0;   0;   0;   0;   0;   0;Medium;Medium;.10;1.37;.37;11.50; S 4-8;LR; S 10-15;LR;174;170;3;Tifeagle Bermudagrass;Bermudagrass;Bermudagrass;Unknown;Bermudagrass;
2018;012;Harbour Town GL; 3;18;  80;  27;  71;  29;  30;  32;  32;  34;  31;  37;Medium;Medium;.10;1.37;.37;11.50; S 4-8;RL; S 10-15;RL;472;472;4;Tifeagle Bermudagrass;Bermudagrass;Bermudagrass;Unknown;Bermudagrass;
2018;012;Harbour Town GL; 4; 1;  32;  27;  15;  30;   0;   0;   0;   0;  12;  37;Medium;Medium;.10;1.37;.37;11.50; S 12-18;RL; S 15-25;RL;410;407;4;Tifeagle Bermudagrass;Bermudagrass;Bermudagrass;Unknown;Bermudagrass;
2018;012;Harbour Town GL; 4; 2;  20;  29;  12;  31;  16;  34;  25;  36;  26;  39;Medium;Medium;.10;1.37;.37;11.50; S 12-18;IW; S 15-25;IW;502;503;5;Tifeagle Bermudagrass;Bermudagrass;Bermudagrass;Unknown;Bermudagrass;
2018;012;Harbour Town GL; 4; 3;  20;  23;  21;  25;  24;  28;  24;  30;  24;  33;Medium;Medium;.10;1.37;.37;11.50; S 12-18;LR; S 15-25;LR;469;441;4;Tifeagle Bermudagrass;Bermudagrass;Bermudagrass;Unknown;Bermudagrass;
2018;012;Harbour Town GL; 4; 4;   0;   0;   0;   0;   0;   0;   0;   0;   0;   0;Medium;Medium;.10;1.37;.37;11.50; S 12-18;IW; S 15-25;IW;200;175;3;Tifeagle Bermudagrass;Bermudagrass;Bermudagrass;Unknown;Bermudagrass;
2018;012;Harbour Town GL; 4; 5;  25;  31;  26;  33;  32;  36;  38;  38;  34;  41;Medium;Medium;.10;1.37;.37;11.50; S 12-18;RL; S 15-25;RL;549;532;5;Tifeagle Bermudagrass;Bermudagrass;Bermudagrass;Unknown;Bermudagrass;
2018;012;Harbour Town GL; 4; 6;  35;  27;  27;  30;  17;  32;  16;  35;  20;  37;Medium;Medium;.10;1.37;.37;11.50; S 12-18;DW; S 15-25;DW;419;426;4;Tifeagle Bermudagrass;Bermudagrass;Bermudagrass;Unknown;Bermudagrass;
2018;012;Harbour Town GL; 4; 7;   0;   0;   0;   0;   0;   0;   0;   0;   0;   0;Medium;Medium;.10;1.37;.37;11.50; S 12-18;RL; S 15-25;RL;195;199;3;Tifeagle Bermudagrass;Bermudagrass;Bermudagrass;Unknown;Bermudagrass;
2018;012;Harbour Town GL; 4; 8;   0;   0;  15;  36;  17;  39;  18;  41;   0;   0;Medium;Medium;.10;1.37;.37;11.50; S 12-18;DW; S 15-25;DW;473;463;4;Tifeagle Bermudagrass;Bermudagrass;Bermudagrass;Unknown;Bermudagrass;
2018;012;Harbour Town GL; 4; 9;   0;   0;   0;   0;   0;   0;   0;   0;   0;   0;Medium;Medium;.10;1.37;.37;11.50; S 12-18;DW; S 15-25;DW;332;332;4;Tifeagle Bermudagrass;Bermudagrass;Bermudagrass;Unknown;Bermudagrass;
2018;012;Harbour Town GL; 4;10;  31;  29;  27;  31;   0;   0;   0;   0;   8;  39;Medium;Medium;.10;1.37;.37;11.50; S 12-18;LR; S 15-25;LR;451;441;4;Tifeagle Bermudagrass;Bermudagrass;Bermudagrass;Unknown;Bermudagrass;
2018;012;Harbour Town GL; 4;11;  19;  32;  15;  34;  12;  37;  10;  39;   0;   0;Medium;Medium;.10;1.37;.37;11.50; S 12-18;IW; S 15-25;IW;436;424;4;Tifeagle Bermudagrass;Bermudagrass;Bermudagrass;Unknown;Bermudagrass;
2018;012;Harbour Town GL; 4;12;   0;   0;   0;   0;   4;  37;   0;   0;   0;   0;Medium;Medium;.10;1.37;.37;11.50; S 12-18;LR; S 15-25;LR;430;437;4;Tifeagle Bermudagrass;Bermudagrass;Bermudagrass;Unknown;Bermudagrass;
2018;012;Harbour Town GL; 4;13;  27;  32;   0;   0;   0;   0;   0;   0;   0;   0;Medium;Medium;.10;1.37;.37;11.50; S 12-18;LR; S 15-25;LR;373;356;4;Tifeagle Bermudagrass;Bermudagrass;Bermudagrass;Unknown;Bermudagrass;
2018;012;Harbour Town GL; 4;14;   0;   0;   0;   0;   0;   0;   0;   0;   0;   0;Medium;Medium;.10;1.37;.37;11.50; S 12-18;RL; S 15-25;RL;192;196;3;Tifeagle Bermudagrass;Bermudagrass;Bermudagrass;Unknown;Bermudagrass;
2018;012;Harbour Town GL; 4;15;  30;  36;  22;  38;  19;  41;  20;  43;  22;  46;Medium;Medium;.10;1.37;.37;11.50; S 12-18;RL; S 15-25;RL;588;577;5;Tifeagle Bermudagrass;Bermudagrass;Bermudagrass;Unknown;Bermudagrass;
2018;012;Harbour Town GL; 4;16;  23;  22;  23;  25;  27;  27;  49;  30;   0;   0;Medium;Medium;.10;1.37;.37;11.50; S 12-18;DW; S 15-25;DW;434;378;4;Tifeagle Bermudagrass;Bermudagrass;Bermudagrass;Unknown;Bermudagrass;
2018;012;Harbour Town GL; 4;17;   0;   0;   0;   0;   0;   0;   0;   0;   0;   0;Medium;Medium;.10;1.37;.37;11.50; S 12-18;LR; S 15-25;LR;174;176;3;Tifeagle Bermudagrass;Bermudagrass;Bermudagrass;Unknown;Bermudagrass;
2018;012;Harbour Town GL; 4;18;  80;  26;  71;  29;  30;  31;  32;  34;  31;  36;Medium;Medium;.10;1.37;.37;11.50; S 12-18;RL; S 15-25;RL;472;459;4;Tifeagle Bermudagrass;Bermudagrass;Bermudagrass;Unknown;Bermudagrass;
2018;021;Colonial CC; 1; 1;  25;  25;  23;  28;  30;  30;  27;  33;  26;  35;Firm;Firm;.90;2.50;.34;12.;  S/SE 5-10;RL; S/SE 6-12;RL;565;558;5;A-4 Bentgrass;419 Bermudagrass;419 Bermudagrass;;419 Bermudagrass;
2018;021;Colonial CC; 1; 2;  32;  25;  23;  28;  24;  30;  23;  33;  10;  35;Firm;Firm;.90;2.50;.34;12.;  S/SE 5-10;DW; S/SE 6-12;DW;389;378;4;A-4 Bentgrass;419 Bermudagrass;419 Bermudagrass;;419 Bermudagrass;
2018;021;Colonial CC; 1; 3;  31;  26;  31;  28;  32;  31;  31;  33;  26;  36;Firm;Firm;.90;2.50;.34;12.;  S/SE 5-10;IW; S/SE 6-12;IW;483;476;4;A-4 Bentgrass;419 Bermudagrass;419 Bermudagrass;;419 Bermudagrass;
2018;021;Colonial CC; 1; 4;   0;   0;   0;   0;   0;   0;   0;   0;   0;   0;Firm;Firm;.90;2.50;.34;12.;  S/SE 5-10;DW; S/SE 6-12;DW;247;205;3;A-4 Bentgrass;419 Bermudagrass;419 Bermudagrass;;419 Bermudagrass;
2018;021;Colonial CC; 1; 5;  25;  25;  27;  28;  27;  30;  25;  33;  21;  35;Firm;Firm;.90;2.50;.34;12.;  S/SE 5-10;LR; S/SE 6-12;LR;481;467;4;A-4 Bentgrass;419 Bermudagrass;419 Bermudagrass;;419 Bermudagrass;
2018;021;Colonial CC; 1; 6;  30;  25;  28;  28;  26;  30;  27;  33;  23;  35;Firm;Firm;.90;2.50;.34;12.;  S/SE 5-10;LR; S/SE 6-12;LR;406;411;4;A-4 Bentgrass;419 Bermudagrass;419 Bermudagrass;;419 Bermudagrass;
2018;021;Colonial CC; 1; 7;  29;  25;  28;  27;  23;  30;  27;  32;  23;  35;Firm;Firm;.90;2.50;.34;12.;  S/SE 5-10;RL; S/SE 6-12;RL;440;425;4;A-4 Bentgrass;419 Bermudagrass;419 Bermudagrass;;419 Bermudagrass;
2018;021;Colonial CC; 1; 8;   0;   0;   0;   0;   0;   0;   0;   0;   0;   0;Firm;Firm;.90;2.50;.34;12.;  S/SE 5-10;LR; S/SE 6-12;LR;199;173;3;A-4 Bentgrass;419 Bermudagrass;419 Bermudagrass;;419 Bermudagrass;
2018;021;Colonial CC; 1; 9;  26;  25;  18;  28;  22;  30;  25;  33;   0;   0;Firm;Firm;.90;2.50;.34;12.;  S/SE 5-10;IW; S/SE 6-12;IW;407;399;4;A-4 Bentgrass;419 Bermudagrass;419 Bermudagrass;;419 Bermudagrass;
2018;021;Colonial CC; 1;10;   0;   0;   0;   0;   0;   0;   0;   0;  13;  37;Firm;Firm;.90;2.50;.34;12.;  S/SE 5-10;LR; S/SE 6-12;LR;408;398;4;A-4 Bentgrass;419 Bermudagrass;419 Bermudagrass;;419 Bermudagrass;
